country,year_month,PCPI_IX,date
GY,2003-10,65.9319757888471,2003-10-01
GY,2003-11,65.7542883030717,2003-11-01
GY,2003-12,65.5054774397364,2003-12-01
GY,2004-01,66.0029782082823,2004-01-01
GY,2004-02,66.1096632746222,2004-02-01
GY,2004-03,66.2873507603973,2004-03-01
GY,2004-04,66.3584741379575,2004-04-01
GY,2004-05,67.2825942137386,2004-05-01
GY,2004-06,67.8512183598442,2004-06-01
GY,2004-07,67.9934651149644,2004-07-01
GY,2004-08,68.5265275722899,2004-08-01
GY,2004-09,68.6332126386299,2004-09-01
GY,2004-10,69.0315277445917,2004-10-01
GY,2004-11,68.9877409033045,2004-11-01
GY,2004-12,69.0952726765204,2004-12-01
GY,2005-01,71.0584230469294,2005-01-01
GY,2005-02,70.1759665818449,2005-02-01
GY,2005-03,70.3327627074631,2005-03-01
GY,2005-04,70.8005862647272,2005-04-01
GY,2005-05,70.921680745574,2005-05-01
GY,2005-06,71.3796079344054,2005-06-01
GY,2005-07,71.7932208956157,2005-07-01
GY,2005-08,73.9373119805499,2005-08-01
GY,2005-09,74.3218237919286,2005-09-01
GY,2005-10,74.3928123895559,2005-10-01
GY,2005-11,74.5026914198076,2005-11-01
GY,2005-12,74.7994007792214,2005-12-01
GY,2006-01,75.9763179295232,2006-01-01
GY,2006-02,76.7697137552336,2006-02-01
GY,2006-03,77.1377535840737,2006-03-01
GY,2006-04,76.689272797069,2006-04-01
GY,2006-05,76.6007919281079,2006-05-01
GY,2006-06,77.3281452366845,2006-06-01
GY,2006-07,77.573543938876,2006-07-01
GY,2006-08,78.0545792196328,2006-08-01
GY,2006-09,77.6633381455618,2006-09-01
GY,2006-10,77.1278923944349,2006-10-01
GY,2006-11,77.5671039355107,2006-11-01
GY,2006-12,77.9133625234992,2006-12-01
GY,2007-01,83.047178761,2007-01-01
GY,2007-02,83.3126358381307,2007-02-01
GY,2007-03,83.4481671250381,2007-03-01
GY,2007-04,84.4170637763487,2007-04-01
GY,2007-05,86.3387733276097,2007-05-01
GY,2007-06,87.4573521103637,2007-06-01
GY,2007-07,88.2942099782514,2007-07-01
GY,2007-08,88.469276914362,2007-08-01
GY,2007-09,88.7396737940506,2007-09-01
GY,2007-10,88.5223641549652,2007-10-01
GY,2007-11,88.5307389622584,2007-11-01
GY,2007-12,88.8468329013682,2007-12-01
GY,2008-01,90.0566891116695,2008-01-01
GY,2008-02,90.9541567977328,2008-02-01
GY,2008-03,93.1025739147011,2008-03-01
GY,2008-04,93.5268270940384,2008-04-01
GY,2008-05,93.4355225429371,2008-05-01
GY,2008-06,93.9585121923601,2008-06-01
GY,2008-07,94.0249503847565,2008-07-01
GY,2008-08,94.9378793466073,2008-08-01
GY,2008-09,95.7605047440918,2008-09-01
GY,2008-10,95.5346992661364,2008-10-01
GY,2008-11,93.8398634484171,2008-11-01
GY,2008-12,94.5064723625373,2008-12-01
GY,2009-01,97.4228429566045,2009-01-01
GY,2009-02,95.0059318580823,2009-02-01
GY,2009-03,94.8993034272652,2009-03-01
GY,2009-04,94.3306184629071,2009-04-01
GY,2009-05,95.1125602888996,2009-05-01
GY,2009-06,95.7523308738025,2009-06-01
GY,2009-07,96.7119867511568,2009-07-01
GY,2009-08,97.4583857668768,2009-08-01
GY,2009-09,97.7427282490559,2009-09-01
GY,2009-10,96.8897008025187,2009-10-01
GY,2009-11,97.5294713874216,2009-11-01
GY,2009-12,97.9559851106902,2009-12-01
GY,2010-01,97.5837523672696,2010-01-01
GY,2010-02,98.6808594005093,2010-02-01
GY,2010-03,98.4261738392215,2010-03-01
GY,2010-04,99.915104812904,2010-04-01
GY,2010-05,99.915104812904,2010-05-01
GY,2010-06,99.915104812904,2010-06-01
GY,2010-07,97.8580291255795,2010-07-01
GY,2010-08,100.404884738457,2010-08-01
GY,2010-09,101.384444589564,2010-09-01
GY,2010-10,101.972180500229,2010-10-01
GY,2010-11,101.580356559786,2010-11-01
GY,2010-12,102.364004440671,2010-12-01
GY,2011-01,102.393391236204,2011-01-01
GY,2011-02,102.697054790048,2011-02-01
GY,2011-03,104.430875726507,2011-03-01
GY,2011-04,105.155750016326,2011-04-01
GY,2011-05,104.932388853446,2011-05-01
GY,2011-06,105.576960752302,2011-06-01
GY,2011-07,105.29857357921,2011-07-01
GY,2011-08,105.391523383211,2011-08-01
GY,2011-09,106.189304589739,2011-09-01
GY,2011-10,106.09951704449,2011-10-01
GY,2011-11,105.905888652945,2011-11-01
GY,2011-12,105.661599020408,2011-12-01
GY,2012-01,105.694507934435,2012-01-01
GY,2012-02,105.988375889767,2012-02-01
GY,2012-03,105.694507934435,2012-03-01
GY,2012-04,106.184287859988,2012-04-01
GY,2012-05,107.163847711095,2012-05-01
GY,2012-06,107.555671651538,2012-06-01
GY,2012-07,107.457715666427,2012-07-01
GY,2012-08,108.143407562202,2012-08-01
GY,2012-09,108.613596290733,2012-09-01
GY,2012-10,109.025011428198,2012-10-01
GY,2012-11,109.025011428198,2012-11-01
GY,2012-12,109.31887938353,2012-12-01
GY,2013-01,109.384319812823,2013-01-01
GY,2013-02,108.970353861427,2013-02-01
GY,2013-03,108.726199532293,2013-03-01
GY,2013-04,108.339319532423,2013-04-01
GY,2013-05,109.122967413309,2013-05-01
GY,2013-06,109.523943318996,2013-06-01
GY,2013-07,109.514791353752,2013-07-01
GY,2013-08,110.004571279305,2013-08-01
GY,2013-09,110.592307189969,2013-09-01
GY,2013-10,110.004571279305,2013-10-01
GY,2013-11,109.906615294194,2013-11-01
GY,2013-12,110.298439234637,2013-12-01
GY,2014-01,110.217203042971,2014-01-01
GY,2014-02,110.135966851305,2014-02-01
GY,2014-03,110.054730659638,2014-03-01
GY,2014-04,109.973494467973,2014-04-01
GY,2014-05,109.892258276307,2014-05-01
GY,2014-06,109.808659309084,2014-06-01
GY,2014-07,110.200483249526,2014-07-01
GY,2014-08,110.69026317508,2014-08-01
GY,2014-09,110.886175145301,2014-09-01
GY,2014-10,111.082087115523,2014-10-01
GY,2014-11,111.082087115523,2014-11-01
GY,2014-12,111.571867041076,2014-12-01
GY,2015-01,108.437275517534,2015-01-01
GY,2015-02,108.633187487756,2015-02-01
GY,2015-03,108.731143472866,2015-03-01
GY,2015-04,108.927055443087,2015-04-01
GY,2015-05,109.514791353752,2015-05-01
GY,2015-06,109.612747338862,2015-06-01
GY,2015-07,109.906615294194,2015-07-01
GY,2015-08,110.200483249526,2015-08-01
GY,2015-09,109.808659309084,2015-09-01
GY,2015-10,109.514791353752,2015-10-01
GY,2015-11,109.416835368641,2015-11-01
GY,2015-12,109.612747338862,2015-12-01
GY,2016-01,109.416835368641,2016-01-01
GY,2016-02,108.927055443087,2016-02-01
GY,2016-03,109.416835368641,2016-03-01
GY,2016-04,109.416835368641,2016-04-01
GY,2016-05,110.494351204859,2016-05-01
GY,2016-06,110.69026317508,2016-06-01
GY,2016-07,110.494351204859,2016-07-01
GY,2016-08,110.788219160191,2016-08-01
GY,2016-09,110.788219160191,2016-09-01
GY,2016-10,110.788219160191,2016-10-01
GY,2016-11,110.886175145301,2016-11-01
GY,2016-12,111.180043100633,2016-12-01
GY,2017-01,111.963690981519,2017-01-01
GY,2017-02,112.257558936851,2017-02-01
GY,2017-03,111.767779011298,2017-03-01
GY,2017-04,111.669823026187,2017-04-01
GY,2017-05,111.865734996408,2017-05-01
GY,2017-06,112.355514921962,2017-06-01
GY,2017-07,112.649382877294,2017-07-01
GY,2017-08,112.747338862405,2017-08-01
GY,2017-09,112.864886044537,2017-09-01
GY,2017-10,112.835499249004,2017-10-01
GY,2017-11,112.659178475805,2017-11-01
GY,2017-12,112.855090446026,2017-12-01
GY,2018-01,113.864037092666,2018-01-01
GY,2018-02,113.07059361327,2018-02-01
GY,2018-03,112.473062104094,2018-03-01
GY,2018-04,112.453470907072,2018-04-01
GY,2018-05,113.041206817736,2018-05-01
GY,2018-06,113.824854698622,2018-06-01
GY,2018-07,113.628942728401,2018-07-01
GY,2018-08,114.412590609286,2018-08-01
GY,2018-09,114.510546594397,2018-09-01
GY,2018-10,114.90237053484,2018-10-01
GY,2018-11,114.90237053484,2018-11-01
GY,2018-12,114.706458564618,2018-12-01
GY,2019-01,114.608502579508,2019-01-01
GY,2019-02,114.608502579508,2019-02-01
GY,2019-03,114.706458564618,2019-03-01
GY,2019-04,115.509697642526,2019-04-01
GY,2019-05,115.999477568079,2019-05-01
GY,2019-06,116.499053092144,2019-06-01
GY,2019-07,116.793931788595,2019-07-01
GY,2019-08,116.915265892527,2019-08-01
GY,2019-09,117.147996043343,2019-09-01
GY,2019-10,117.381343657512,2019-10-01
GY,2019-11,117.056500854923,2019-11-01
GY,2019-12,117.070975867557,2019-12-01
GY,2020-01,116.534617497461,2020-01-01
GY,2020-02,116.157989070293,2020-02-01
GY,2020-03,116.550249080097,2020-03-01
GY,2020-04,116.714556259387,2020-04-01
GY,2020-05,116.930059426631,2020-05-01
GY,2020-06,117.127756416141,2020-06-01
GY,2020-07,117.253870566225,2020-07-01
GY,2020-08,117.804954995483,2020-08-01
GY,2020-09,118.129574251448,2020-09-01
GY,2020-10,118.342170221582,2020-10-01
GY,2020-11,118.418087633635,2020-11-01
GY,2020-12,118.183896036048,2020-12-01
GY,2021-01,119.39855025142,2021-01-01
GY,2021-02,119.39855025142,2021-02-01
GY,2021-03,119.447528243976,2021-03-01
GY,2021-04,119.447528243976,2021-04-01
GY,2021-05,124.746947038464,2021-05-01
GY,2021-06,124.746947038464,2021-06-01
GY,2021-07,126.304447201724,2021-07-01
GY,2021-08,126.304447201724,2021-08-01
GY,2021-09,124.903676614641,2021-09-01
GY,2021-10,124.903676614641,2021-10-01
GY,2021-11,124.531443871221,2021-11-01
GY,2021-12,124.884085417619,2021-12-01
GY,2022-01,126.784431528766,2022-01-01
GY,2022-02,126.235878012147,2022-02-01
GY,2022-03,126.980343498988,2022-03-01
GY,2022-04,128.361522889049,2022-04-01
GY,2022-05,128.870894011624,2022-05-01
GY,2022-06,131.006334487037,2022-06-01
GY,2022-07,132.95565859074,2022-07-01
GY,2022-08,134.32704238229,2022-08-01
GY,2022-09,133.847058055247,2022-09-01
GY,2022-10,133.004636583295,2022-10-01
GY,2022-11,133.161366159472,2022-11-01
GY,2022-12,133.925422843336,2022-12-01
GY,2023-01,134.846209103376,2023-01-01
GY,2023-02,134.552341148044,2023-02-01
GY,2023-03,133.151570560961,2023-03-01
GY,2023-04,132.642199438386,2023-04-01
GY,2023-05,132.720564226474,2023-05-01
GY,2023-06,133.474825311826,2023-06-01
GY,2023-07,134.513158754,2023-07-01
GY,2023-08,134.767844315288,2023-08-01
GY,2023-09,135.228237445308,2023-09-01
GY,2023-10,135.404558218507,2023-10-01
GY,2023-11,135.855155750016,2023-11-01
GY,2023-12,136.580030039835,2023-12-01
GY,2024-01,136.021680924704,2024-01-01
GY,2024-02,136.100045712793,2024-02-01
GY,2024-03,136.25677528897,2024-03-01
GY,2024-04,136.540847645791,2024-04-01
GY,2024-05,137.510611898387,2024-05-01
IT,1970-01,5.96144346972516,1970-01-01
IT,1970-02,6.00999849123574,1970-02-01
IT,1970-03,6.03157802287578,1970-03-01
IT,1970-04,6.05855351274631,1970-04-01
IT,1970-05,6.08552792729636,1970-05-01
IT,1970-06,6.09631769311638,1970-06-01
IT,1970-07,6.10710853425689,1970-07-01
IT,1970-08,6.11789830007691,1970-08-01
IT,1970-09,6.15566355576747,1970-09-01
IT,1970-10,6.18263797031751,1970-10-01
IT,1970-11,6.23119299182809,1970-11-01
IT,1970-12,6.25277252346813,1970-12-01
IT,1971-01,6.27246164168265,1971-01-01
IT,1971-02,6.29689184794785,1971-02-01
IT,1971-03,6.32132205421305,1971-03-01
IT,1971-04,6.33964444008183,1971-04-01
IT,1971-05,6.37629028713987,1971-05-01
IT,1971-06,6.3823981075363,1971-06-01
IT,1971-07,6.40072049340507,1971-07-01
IT,1971-08,6.41293613419792,1971-08-01
IT,1971-09,6.45568872633189,1971-09-01
IT,1971-10,6.48622567767302,1971-10-01
IT,1971-11,6.51676370433464,1971-11-01
IT,1971-12,6.54119391059984,1971-12-01
IT,1972-01,6.56562411686504,1972-01-01
IT,1972-02,6.60226996392309,1972-02-01
IT,1972-03,6.62059234979186,1972-03-01
IT,1972-04,6.63280799058471,1972-04-01
IT,1972-05,6.69388296858746,1972-05-01
IT,1972-06,6.7305288156455,1972-06-01
IT,1972-07,6.7549590219107,1972-07-01
IT,1972-08,6.79771161404468,1972-08-01
IT,1972-09,6.86489548776434,1972-09-01
IT,1972-10,6.93818503123945,1972-10-01
IT,1972-11,6.99315326416627,1972-11-01
IT,1972-12,7.02369129082789,1972-12-01
IT,1973-01,7.09698190962349,1973-01-01
IT,1973-02,7.17638034881551,1973-02-01
IT,1973-03,7.25577878800753,1973-03-01
IT,1973-04,7.32906940680312,1973-04-01
IT,1973-05,7.43900587265677,1973-05-01
IT,1973-06,7.50618867105594,1973-06-01
IT,1973-07,7.54894126318991,1973-07-01
IT,1973-08,7.59780167572031,1973-08-01
IT,1973-09,7.64055426785429,1973-09-01
IT,1973-10,7.70163032117753,1973-10-01
IT,1973-11,7.7932433258419,1973-11-01
IT,1973-12,7.90317979169554,1973-12-01
IT,1974-01,8.03143864341796,1974-01-01
IT,1974-02,8.20245008727435,1974-02-01
IT,1974-03,8.41621519858521,1974-03-01
IT,1974-04,8.52004276872194,1974-04-01
IT,1974-05,8.64219487536843,1974-05-01
IT,1974-06,8.76434590669442,1974-06-01
IT,1974-07,8.94146517094724,1974-07-01
IT,1974-08,9.13690682106883,1974-08-01
IT,1974-09,9.39953126958959,1974-09-01
IT,1974-10,9.57665053384241,1974-10-01
IT,1974-11,9.75987761849165,1974-11-01
IT,1974-12,9.83927498236317,1974-12-01
IT,1975-01,9.96753383408559,1975-01-01
IT,1975-02,10.1141161469973,1975-02-01
IT,1975-03,10.1263307124696,1975-03-01
IT,1975-04,10.260696309268,1975-04-01
IT,1975-05,10.3462025688564,1975-05-01
IT,1975-06,10.4256010080484,1975-06-01
IT,1975-07,10.4683546755029,1975-07-01
IT,1975-08,10.5355374739021,1975-08-01
IT,1975-09,10.62104265817,1975-09-01
IT,1975-10,10.7370858690996,1975-10-01
IT,1975-11,10.8592422770281,1975-11-01
IT,1975-12,10.9447410093731,1975-12-01
IT,1976-01,11.0607895969051,1976-01-01
IT,1976-02,11.3050916595571,1976-02-01
IT,1976-03,11.5310702610198,1976-03-01
IT,1976-04,11.836450527636,1976-04-01
IT,1976-05,12.0746447698916,1976-05-01
IT,1976-06,12.1296044002545,1976-06-01
IT,1976-07,12.1906826042187,1976-07-01
IT,1976-08,12.32505465294,1976-08-01
IT,1976-09,12.5327097932134,1976-09-01
IT,1976-10,12.8930496901925,1976-10-01
IT,1976-11,13.1739986752231,1976-11-01
IT,1976-12,13.188580021099,1976-12-01
IT,1977-01,13.3593839281004,1977-01-01
IT,1977-02,13.6156005418074,1977-02-01
IT,1977-03,13.7864044488088,1977-03-01
IT,1977-04,13.9572083558101,1977-04-01
IT,1977-05,14.1280122628115,1977-05-01
IT,1977-06,14.2256191039001,1977-06-01
IT,1977-07,14.3110210574008,1977-07-01
IT,1977-08,14.4452210548433,1977-08-01
IT,1977-09,14.6282298494326,1977-09-01
IT,1977-10,14.8234327784049,1977-10-01
IT,1977-11,14.9698376634354,1977-11-01
IT,1977-12,15.0430347293482,1977-12-01
IT,1978-01,15.1650405924077,1978-01-01
IT,1978-02,15.323650365026,1978-02-01
IT,1978-03,15.5188532939983,1978-03-01
IT,1978-04,15.6652581790288,1978-04-01
IT,1978-05,15.8116630640592,1978-05-01
IT,1978-06,15.9458630615018,1978-06-01
IT,1978-07,16.0434699025904,1978-07-01
IT,1978-08,16.1288718560911,1978-08-01
IT,1978-09,16.3850777165931,1978-09-01
IT,1978-10,16.5314826016236,1978-10-01
IT,1978-11,16.702286508625,1978-11-01
IT,1978-12,16.7876884621257,1978-12-01
IT,1979-01,17.0682933445986,1979-01-01
IT,1979-02,17.3245099583056,1979-02-01
IT,1979-03,17.5563167968368,1979-03-01
IT,1979-04,17.77591874778,1979-04-01
IT,1979-05,17.9711216767523,1979-05-01
IT,1979-06,18.1175265617827,1979-06-01
IT,1979-07,18.2761363344011,1979-07-01
IT,1979-08,18.4957382853443,1979-08-01
IT,1979-09,18.9715568499945,1979-09-01
IT,1979-10,19.3253587983803,1979-10-01
IT,1979-11,19.5937695464702,1979-11-01
IT,1979-12,19.9475822480609,1979-12-01
IT,1980-01,20.5819998321245,1980-01-01
IT,1980-02,20.9358125337152,1980-02-01
IT,1980-03,21.1554144846584,1980-03-01
IT,1980-04,21.4970222986612,1980-04-01
IT,1980-05,21.7166350028093,1980-05-01
IT,1980-06,21.9118379317816,1980-06-01
IT,1980-07,22.3022545429311,1980-07-01
IT,1980-08,22.5706545378162,1980-08-01
IT,1980-09,23.0220740804955,1980-09-01
IT,1980-10,23.4124799384401,1980-10-01
IT,1980-11,23.9004926374732,1980-11-01
IT,1980-12,23.8475976224556,1980-12-01
IT,1981-01,24.2929308511483,1981-01-01
IT,1981-02,24.7605339672372,1981-02-01
IT,1981-03,25.1167983995503,1981-03-01
IT,1981-04,25.4508036976723,1981-04-01
IT,1981-05,25.8515971515728,1981-05-01
IT,1981-06,26.1410626749025,1981-06-01
IT,1981-07,26.2969303802655,1981-07-01
IT,1981-08,26.541866882008,1981-08-01
IT,1981-09,26.9204012017172,1981-09-01
IT,1981-10,27.3879935646011,1981-10-01
IT,1981-11,27.8778665680861,1981-11-01
IT,1981-12,28.1673320914158,1981-12-01
IT,1982-01,28.5681362985212,1982-01-01
IT,1982-02,28.9911996398178,1982-02-01
IT,1982-03,29.2361361415603,1982-03-01
IT,1982-04,29.4810618900978,1982-04-01
IT,1982-05,29.8150671882198,1982-05-01
IT,1982-06,30.1268025989457,1982-06-01
IT,1982-07,30.505336918655,1982-07-01
IT,1982-08,31.0619980779184,1982-08-01
IT,1982-09,31.5296011940072,1982-09-01
IT,1982-10,32.0639924658745,1982-10-01
IT,1982-11,32.5093364477721,1982-11-01
IT,1982-12,32.7988019711019,1982-12-01
IT,1983-01,33.1995954250024,1983-01-01
IT,1983-02,33.6449286536951,1983-02-01
IT,1983-03,33.9566640644209,1983-03-01
IT,1983-04,34.3129284967341,1983-04-01
IT,1983-05,34.6023940200639,1983-05-01
IT,1983-06,34.802801500219,1983-06-01
IT,1983-07,35.0922670235488,1983-07-01
IT,1983-08,35.2703938631029,1983-08-01
IT,1983-09,35.7379969791917,1983-09-01
IT,1983-10,36.272399004264,1983-10-01
IT,1983-11,36.6731924581645,1983-11-01
IT,1983-12,36.8290709167323,1983-12-01
IT,1984-01,37.2743933922201,1984-01-01
IT,1984-02,37.7197266209128,1984-02-01
IT,1984-03,37.9869330100514,1984-03-01
IT,1984-04,38.2763985333811,1984-04-01
IT,1984-05,38.5213350351236,1984-05-01
IT,1984-06,38.7440016494699,1984-06-01
IT,1984-07,38.8330596926445,1984-07-01
IT,1984-08,39.0334671727997,1984-08-01
IT,1984-09,39.3452025835256,1984-09-01
IT,1984-10,39.7237369032349,1984-10-01
IT,1984-11,40.0354615607558,1984-11-01
IT,1984-12,40.2803980624983,1984-12-01
IT,1985-01,40.72446241301,1985-01-01
IT,1985-02,41.2329922270369,1985-02-01
IT,1985-03,41.5720085186531,1985-03-01
IT,1985-04,41.8686464296667,1985-04-01
IT,1985-05,42.1652843406803,1985-05-01
IT,1985-06,42.4195546242961,1985-06-01
IT,1985-07,42.5043113855014,1985-07-01
IT,1985-08,42.5890573935018,1985-08-01
IT,1985-09,42.8433276771177,1985-09-01
IT,1985-10,43.2671007299392,1985-10-01
IT,1985-11,43.6061170215554,1985-11-01
IT,1985-12,43.8603765519664,1985-12-01
IT,1986-01,44.0722577017747,1986-01-01
IT,1986-02,44.2417712241853,1986-02-01
IT,1986-03,44.4536631271985,1986-03-01
IT,1986-04,44.5384091351988,1986-04-01
IT,1986-05,44.7503010382121,1986-05-01
IT,1986-06,44.8350577994174,1986-06-01
IT,1986-07,44.8350577994174,1986-07-01
IT,1986-08,44.9621821880204,1986-08-01
IT,1986-09,45.0893173298283,1986-09-01
IT,1986-10,45.3011984796366,1986-10-01
IT,1986-11,45.5130903826498,1986-11-01
IT,1986-12,45.6825931518555,1986-12-01
IT,1987-01,45.9368634354714,1987-01-01
IT,1987-02,46.1911229658823,1987-02-01
IT,1987-03,46.3182581076902,1987-03-01
IT,1987-04,46.4877608768959,1987-04-01
IT,1987-05,46.6996527799091,1987-05-01
IT,1987-06,46.8691555491148,1987-06-01
IT,1987-07,46.9539123103201,1987-07-01
IT,1987-08,47.1234150795257,1987-08-01
IT,1987-09,47.4200637437442,1987-09-01
IT,1987-10,47.8014584159631,1987-10-01
IT,1987-11,47.9709611851688,1987-11-01
IT,1987-12,48.0557179463741,1987-12-01
IT,1988-01,48.309977476785,1988-01-01
IT,1988-02,48.5218693797982,1988-02-01
IT,1988-03,48.7337505296065,1988-03-01
IT,1988-04,48.8608856714145,1988-04-01
IT,1988-05,49.0303884406201,1988-05-01
IT,1988-06,49.1999019630307,1988-06-01
IT,1988-07,49.284658724236,1988-07-01
IT,1988-08,49.4965398740443,1988-08-01
IT,1988-09,49.7508101576602,1988-09-01
IT,1988-10,50.0898264492764,1988-10-01
IT,1988-11,50.4288427408926,1988-11-01
IT,1988-12,50.6407238907009,1988-12-01
IT,1989-01,50.9797401823172,1989-01-01
IT,1989-02,51.4035132351387,1989-02-01
IT,1989-03,51.7001511461523,1989-03-01
IT,1989-04,51.9544106765632,1989-04-01
IT,1989-05,52.2086809601791,1989-05-01
IT,1989-06,52.4205621099874,1989-06-01
IT,1989-07,52.5053188711927,1989-07-01
IT,1989-08,52.6324540130006,1989-08-01
IT,1989-09,52.8867135434116,1989-09-01
IT,1989-10,53.3104865962331,1989-10-01
IT,1989-11,53.6071245072467,1989-11-01
IT,1989-12,53.8190164102599,1989-12-01
IT,1990-01,54.3275354710818,1990-01-01
IT,1990-02,54.7513085239033,1990-02-01
IT,1990-03,54.9632004269166,1990-03-01
IT,1990-04,55.1750815767249,1990-04-01
IT,1990-05,55.3445843459305,1990-05-01
IT,1990-06,55.5988546295464,1990-06-01
IT,1990-07,55.7683573987521,1990-07-01
IT,1990-08,56.1497628241759,1990-08-01
IT,1990-09,56.4464007351894,1990-09-01
IT,1990-10,56.9125414154087,1990-10-01
IT,1990-11,57.2515684602298,1990-11-01
IT,1990-12,57.3786928488329,1990-12-01
IT,1991-01,57.7375165439178,1991-01-01
IT,1991-02,58.1842261828407,1991-02-01
IT,1991-03,58.5192637886353,1991-03-01
IT,1991-04,58.7426186080967,1991-04-01
IT,1991-05,58.9659734275582,1991-05-01
IT,1991-06,59.2451696401862,1991-06-01
IT,1991-07,59.4685244596476,1991-07-01
IT,1991-08,59.6360378859425,1991-08-01
IT,1991-09,59.9152340985705,1991-09-01
IT,1991-10,60.1944303111986,1991-10-01
IT,1991-11,60.5853093101598,1991-11-01
IT,1991-12,60.7528227364546,1991-12-01
IT,1992-01,61.1436909822109,1992-01-01
IT,1992-02,61.4787285880055,1992-02-01
IT,1992-03,61.7579248006336,1992-03-01
IT,1992-04,61.981279620095,1992-04-01
IT,1992-05,62.260475832723,1992-05-01
IT,1992-06,62.4279892590179,1992-06-01
IT,1992-07,62.5396720453511,1992-07-01
IT,1992-08,62.7071854716459,1992-08-01
IT,1992-09,62.8188682579791,1992-09-01
IT,1992-10,63.0980644706071,1992-10-01
IT,1992-11,63.54477410953,1992-11-01
IT,1992-12,63.7122875358248,1992-12-01
IT,1993-01,64.0473251416195,1993-01-01
IT,1993-02,64.2706799610809,1993-02-01
IT,1993-03,64.4940347805424,1993-03-01
IT,1993-04,64.7732309931704,1993-04-01
IT,1993-05,64.9965858126318,1993-05-01
IT,1993-06,65.387464811593,1993-06-01
IT,1993-07,65.6108196310545,1993-07-01
IT,1993-08,65.6666502710162,1993-08-01
IT,1993-09,65.8341744505159,1993-09-01
IT,1993-10,66.1692013031056,1993-10-01
IT,1993-11,66.392566875772,1993-11-01
IT,1993-12,66.5042389089002,1993-12-01
IT,1994-01,66.8392765146949,1994-01-01
IT,1994-02,67.1184727273229,1994-02-01
IT,1994-03,67.2859861536178,1994-03-01
IT,1994-04,67.3976689399509,1994-04-01
IT,1994-05,67.7885371857072,1994-05-01
IT,1994-06,67.9002199720404,1994-06-01
IT,1994-07,68.0677333983352,1994-07-01
IT,1994-08,68.1794054314635,1994-08-01
IT,1994-09,68.4027710041299,1994-09-01
IT,1994-10,68.7377978567196,1994-10-01
IT,1994-11,69.0169940693476,1994-11-01
IT,1994-12,69.1845074956424,1994-12-01
IT,1995-01,69.4637037082705,1995-01-01
IT,1995-02,69.96625474036,1995-02-01
IT,1995-03,70.5804885587826,1995-03-01
IT,1995-04,70.8596847714106,1995-04-01
IT,1995-05,71.3063944103335,1995-05-01
IT,1995-06,71.7531040492564,1995-06-01
IT,1995-07,71.8647868355896,1995-07-01
IT,1995-08,72.088141655051,1995-08-01
IT,1995-09,72.2556550813459,1995-09-01
IT,1995-10,72.5348512939739,1995-10-01
IT,1995-11,72.9257302929351,1995-11-01
IT,1995-12,73.0374023260634,1995-12-01
IT,1996-01,73.3408792754082,1996-01-01
IT,1996-02,73.6270973308511,1996-02-01
IT,1996-03,73.9133046330891,1996-03-01
IT,1996-04,74.1995119353271,1996-04-01
IT,1996-05,74.4857192375651,1996-05-01
IT,1996-06,74.6288228886842,1996-06-01
IT,1996-07,74.5572710631246,1996-07-01
IT,1996-08,74.6288228886842,1996-08-01
IT,1996-09,74.7003747142437,1996-09-01
IT,1996-10,74.7719265398031,1996-10-01
IT,1996-11,75.0581338420412,1996-11-01
IT,1996-12,75.1296856676007,1996-12-01
IT,1997-01,75.3443411442792,1997-01-01
IT,1997-02,75.4159037230436,1997-02-01
IT,1997-03,75.6305484465172,1997-03-01
IT,1997-04,75.7021002720767,1997-04-01
IT,1997-05,75.9167665019601,1997-05-01
IT,1997-06,75.9167665019601,1997-06-01
IT,1997-07,75.9167665019601,1997-07-01
IT,1997-08,75.9883075743147,1997-08-01
IT,1997-09,76.0598701530791,1997-09-01
IT,1997-10,76.2745148765527,1997-10-01
IT,1997-11,76.5607329319956,1997-11-01
IT,1997-12,76.5607329319956,1997-12-01
IT,1998-01,76.7753776554692,1998-01-01
IT,1998-02,76.9900438853526,1998-02-01
IT,1998-03,77.2046993620312,1998-03-01
IT,1998-04,77.2762511875907,1998-04-01
IT,1998-05,77.4193548387097,1998-05-01
IT,1998-06,77.4909066642692,1998-06-01
IT,1998-07,77.4909066642692,1998-07-01
IT,1998-08,77.5624584898287,1998-08-01
IT,1998-09,77.5624584898287,1998-09-01
IT,1998-10,77.7055621409477,1998-10-01
IT,1998-11,77.7771139665072,1998-11-01
IT,1998-12,77.8486657920667,1998-12-01
IT,1999-01,77.9202176176262,1999-01-01
IT,1999-02,78.0633320219501,1999-02-01
IT,1999-03,78.2064356730691,1999-03-01
IT,1999-04,78.4210803965427,1999-04-01
IT,1999-05,78.5641840476617,1999-05-01
IT,1999-06,78.5641840476617,1999-06-01
IT,1999-07,78.7788395243402,1999-07-01
IT,1999-08,78.8504021031046,1999-08-01
IT,1999-09,78.9935057542236,1999-09-01
IT,1999-10,79.2797130564616,1999-10-01
IT,1999-11,79.4228059543757,1999-11-01
IT,1999-12,79.4943685331402,1999-12-01
IT,2000-01,79.6374721842592,2000-01-01
IT,2000-02,79.9236794864972,2000-02-01
IT,2000-03,80.1383349631757,2000-03-01
IT,2000-04,80.2098867887352,2000-04-01
IT,2000-05,80.4960940909732,2000-05-01
IT,2000-06,80.7107495676517,2000-06-01
IT,2000-07,80.8538532187707,2000-07-01
IT,2000-08,80.9254050443302,2000-08-01
