Partner Name,date,sales,mean_weekly
Moxie Bread Co. - Louisville,2024-04-03,7,9.285714285714286
Moxie Bread Co. - Louisville,2024-04-04,11,9.142857142857142
Moxie Bread Co. - Louisville,2024-04-05,15,9.142857142857142
Moxie Bread Co. - Louisville,2024-04-06,5,9.142857142857142
Moxie Bread Co. - Louisville,2024-04-08,13,10.142857142857142
Moxie Bread Co. - Louisville,2024-04-09,10,11
Moxie Bread Co. - Louisville,2024-04-10,9,10
Moxie Bread Co. - Louisville,2024-04-11,6,9.857142857142858
Moxie Bread Co. - Louisville,2024-04-12,15,10.428571428571429
Moxie Bread Co. - Louisville,2024-04-13,7,9.285714285714286
Moxie Bread Co. - Louisville,2024-04-14,10,10
Moxie Bread Co. - Louisville,2024-04-15,8,9.285714285714286
Moxie Bread Co. - Louisville,2024-04-16,3,8.285714285714286
Moxie Bread Co. - Louisville,2024-04-18,3,7.428571428571429
Moxie Bread Co. - Louisville,2024-04-19,3,7
Moxie Bread Co. - Louisville,2024-04-20,3,5.285714285714286
Moxie Bread Co. - Louisville,2024-04-21,21,7.285714285714286
Moxie Bread Co. - Louisville,2024-04-22,6,6.714285714285714
Moxie Bread Co. - Louisville,2024-04-23,2,5.857142857142857
Moxie Bread Co. - Louisville,2024-04-25,2,5.714285714285714
Moxie Bread Co. - Louisville,2024-04-26,6,6.142857142857143
Moxie Bread Co. - Louisville,2024-04-27,8,6.857142857142857
Moxie Bread Co. - Louisville,2024-04-28,16,8.714285714285714
Moxie Bread Co. - Louisville,2024-04-29,6,6.571428571428571
Moxie Bread Co. - Louisville,2024-04-30,2,6
Moxie Bread Co. - Louisville,2024-05-01,4,6.285714285714286
Moxie Bread Co. - Louisville,2024-05-03,3,6.428571428571429
Moxie Bread Co. - Louisville,2024-05-04,5,6.285714285714286
Moxie Bread Co. - Louisville,2024-05-06,3,5.571428571428571
Moxie Bread Co. - Louisville,2024-05-07,7,4.285714285714286
Moxie Bread Co. - Louisville,2024-05-08,3,3.857142857142857
Moxie Bread Co. - Louisville,2024-05-09,2,3.857142857142857
Moxie Bread Co. - Louisville,2024-05-10,3,3.7142857142857144
Moxie Bread Co. - Louisville,2024-05-14,1,3.4285714285714284
Moxie Bread Co. - Louisville,2024-05-15,4,3.2857142857142856
Moxie Bread Co. - Louisville,2024-05-16,8,4
Moxie Bread Co. - Louisville,2024-05-17,7,4
Moxie Bread Co. - Louisville,2024-05-18,3,4
Moxie Bread Co. - Louisville,2024-05-19,4,4.285714285714286
Moxie Bread Co. - Louisville,2024-05-20,9,5.142857142857143
Moxie Bread Co. - Louisville,2024-05-21,6,5.857142857142857
Moxie Bread Co. - Louisville,2024-05-22,1,5.428571428571429
Moxie Bread Co. - Louisville,2024-05-23,5,5
Moxie Bread Co. - Louisville,2024-05-24,1,4.142857142857143
My Vision Nutrition - Bonnie Brae,2023-11-21,8,NA
My Vision Nutrition - Bonnie Brae,2023-11-22,18,NA
My Vision Nutrition - Bonnie Brae,2023-11-25,15,NA
My Vision Nutrition - Bonnie Brae,2023-11-28,4,NA
My Vision Nutrition - Bonnie Brae,2023-11-29,7,NA
My Vision Nutrition - Bonnie Brae,2023-12-05,3,NA
My Vision Nutrition - Bonnie Brae,2023-12-07,5,8.571428571428571
My Vision Nutrition - Bonnie Brae,2023-12-09,19,10.142857142857142
My Vision Nutrition - Bonnie Brae,2023-12-10,1,7.714285714285714
My Vision Nutrition - Bonnie Brae,2023-12-15,9,6.857142857142857
My Vision Nutrition - Bonnie Brae,2023-12-26,1,6.428571428571429
My Vision Nutrition - Bonnie Brae,2023-12-27,6,6.285714285714286
My Vision Nutrition - Bonnie Brae,2023-12-28,6,6.714285714285714
My Vision Nutrition - Bonnie Brae,2024-01-02,13,7.857142857142857
My Vision Nutrition - Bonnie Brae,2024-01-03,1,5.285714285714286
My Vision Nutrition - Bonnie Brae,2024-01-09,20,8
My Vision Nutrition - Bonnie Brae,2024-01-10,11,8.285714285714286
My Vision Nutrition - Bonnie Brae,2024-01-16,7,9.142857142857142
My Vision Nutrition - Bonnie Brae,2024-01-17,17,10.714285714285714
My Vision Nutrition - Bonnie Brae,2024-01-20,8,11
My Vision Nutrition - Bonnie Brae,2024-01-21,3,9.571428571428571
My Vision Nutrition - Bonnie Brae,2024-01-23,11,11
My Vision Nutrition - Bonnie Brae,2024-01-26,2,8.428571428571429
My Vision Nutrition - Bonnie Brae,2024-01-27,4,7.428571428571429
My Vision Nutrition - Bonnie Brae,2024-01-28,1,6.571428571428571
My Vision Nutrition - Bonnie Brae,2024-02-06,20,7
My Vision Nutrition - Bonnie Brae,2024-02-09,14,7.857142857142857
My Vision Nutrition - Bonnie Brae,2024-02-10,5,8.142857142857142
My Vision Nutrition - Bonnie Brae,2024-02-15,15,8.714285714285714
My Vision Nutrition - Bonnie Brae,2024-02-16,6,9.285714285714286
My Vision Nutrition - Bonnie Brae,2024-02-17,2,9
My Vision Nutrition - Bonnie Brae,2024-02-21,23,12.142857142857142
My Vision Nutrition - Bonnie Brae,2024-02-23,30,13.571428571428571
My Vision Nutrition - Bonnie Brae,2024-03-09,36,16.714285714285715
My Vision Nutrition - Bonnie Brae,2024-03-15,16,18.285714285714285
My Vision Nutrition - Bonnie Brae,2024-03-16,8,17.285714285714285
My Vision Nutrition - Bonnie Brae,2024-03-19,21,19.428571428571427
My Vision Nutrition - Bonnie Brae,2024-03-22,5,19.857142857142858
My Vision Nutrition - Bonnie Brae,2024-03-23,6,17.428571428571427
My Vision Nutrition - Bonnie Brae,2024-03-29,11,14.714285714285714
My Vision Nutrition - Bonnie Brae,2024-03-30,1,9.714285714285714
My Vision Nutrition - Bonnie Brae,2024-04-02,35,12.428571428571429
My Vision Nutrition - Bonnie Brae,2024-04-05,30,15.571428571428571
My Vision Nutrition - Bonnie Brae,2024-04-16,30,16.857142857142858
My Vision Nutrition - Bonnie Brae,2024-04-19,24,19.571428571428573
My Vision Nutrition - Bonnie Brae,2024-04-20,1,18.857142857142858
My Vision Nutrition - Bonnie Brae,2024-04-23,7,18.285714285714285
My Vision Nutrition - Bonnie Brae,2024-04-24,3,18.571428571428573
My Vision Nutrition - Bonnie Brae,2024-04-25,20,16.428571428571427
My Vision Nutrition - Bonnie Brae,2024-04-26,9,13.428571428571429
My Vision Nutrition - Bonnie Brae,2024-05-03,21,12.142857142857142
My Vision Nutrition - Bonnie Brae,2024-05-07,22,11.857142857142858
My Vision Nutrition - Bonnie Brae,2024-05-08,10,13.142857142857142
My Vision Nutrition - Bonnie Brae,2024-05-11,10,13.571428571428571
My Vision Nutrition - Bonnie Brae,2024-05-14,25,16.714285714285715
My Vision Nutrition - Bonnie Brae,2024-05-18,10,15.285714285714286
My Vision Nutrition - Bonnie Brae,2024-05-21,12,15.714285714285714
My Vision Nutrition - Bonnie Brae,2024-05-24,10,14.142857142857142
My Vision Nutrition/ Sunny Side,2023-11-22,5,NA
My Vision Nutrition/ Sunny Side,2023-11-23,9,NA
My Vision Nutrition/ Sunny Side,2023-12-06,21,NA
My Vision Nutrition/ Sunny Side,2023-12-07,3,NA
My Vision Nutrition/ Sunny Side,2023-12-16,6,NA
My Vision Nutrition/ Sunny Side,2023-12-17,2,NA
My Vision Nutrition/ Sunny Side,2023-12-27,7,7.571428571428571
My Vision Nutrition/ Sunny Side,2024-01-03,6,7.714285714285714
My Vision Nutrition/ Sunny Side,2024-01-09,14,8.428571428571429
My Vision Nutrition/ Sunny Side,2024-01-10,1,5.571428571428571
My Vision Nutrition/ Sunny Side,2024-01-16,8,6.285714285714286
My Vision Nutrition/ Sunny Side,2024-01-18,4,6
My Vision Nutrition/ Sunny Side,2024-01-20,10,7.142857142857143
My Vision Nutrition/ Sunny Side,2024-02-10,7,7.142857142857143
My Vision Nutrition/ Sunny Side,2024-02-17,7,7.285714285714286
My Vision Nutrition/ Sunny Side,2024-02-18,1,5.428571428571429
My Vision Nutrition/ Sunny Side,2024-02-20,24,8.714285714285714
My Vision Nutrition/ Sunny Side,2024-02-21,4,8.142857142857142
My Vision Nutrition/ Sunny Side,2024-02-24,22,10.714285714285714
My Vision Nutrition/ Sunny Side,2024-02-28,16,11.571428571428571
My Vision Nutrition/ Sunny Side,2024-03-07,21,13.571428571428571
My Vision Nutrition/ Sunny Side,2024-03-08,4,13.142857142857142
My Vision Nutrition/ Sunny Side,2024-03-22,12,14.714285714285714
My Vision Nutrition/ Sunny Side,2024-03-23,8,12.428571428571429
New York Old School Bagel &Deli,2024-03-22,5,NA
New York Old School Bagel &Deli,2024-03-27,5,NA
New York Old School Bagel &Deli,2024-03-28,7,NA
New York Old School Bagel &Deli,2024-03-29,1,NA
New York Old School Bagel &Deli,2024-03-30,7,NA
New York Old School Bagel &Deli,2024-03-31,11,NA
New York Old School Bagel &Deli,2024-04-01,6,6
New York Old School Bagel &Deli,2024-04-02,5,6
New York Old School Bagel &Deli,2024-04-03,1,5.428571428571429
New York Old School Bagel &Deli,2024-04-05,3,4.857142857142857
New York Old School Bagel &Deli,2024-04-06,3,5.142857142857143
New York Old School Bagel &Deli,2024-04-08,9,5.428571428571429
New York Old School Bagel &Deli,2024-04-09,3,4.285714285714286
New York Old School Bagel &Deli,2024-04-10,3,3.857142857142857
New York Old School Bagel &Deli,2024-04-11,11,4.714285714285714
New York Old School Bagel &Deli,2024-04-13,4,5.142857142857143
New York Old School Bagel &Deli,2024-04-14,12,6.428571428571429
New York Old School Bagel &Deli,2024-04-16,5,6.714285714285714
New York Old School Bagel &Deli,2024-04-17,2,5.714285714285714
New York Old School Bagel &Deli,2024-04-18,6,6.142857142857143
New York Old School Bagel &Deli,2024-04-22,5,6.428571428571429
New York Old School Bagel &Deli,2024-04-23,1,5
New York Old School Bagel &Deli,2024-04-24,4,5
New York Old School Bagel &Deli,2024-04-25,6,4.142857142857143
New York Old School Bagel &Deli,2024-04-27,4,4
New York Old School Bagel &Deli,2024-04-29,8,4.857142857142857
New York Old School Bagel &Deli,2024-04-30,5,4.714285714285714
New York Old School Bagel &Deli,2024-05-01,3,4.428571428571429
New York Old School Bagel &Deli,2024-05-02,5,5
New York Old School Bagel &Deli,2024-05-03,2,4.714285714285714
New York Old School Bagel &Deli,2024-05-06,7,4.857142857142857
New York Old School Bagel &Deli,2024-05-07,5,5
New York Old School Bagel &Deli,2024-05-08,4,4.428571428571429
New York Old School Bagel &Deli,2024-05-09,3,4.142857142857143
New York Old School Bagel &Deli,2024-05-10,5,4.428571428571429
New York Old School Bagel &Deli,2024-05-11,2,4
New York Old School Bagel &Deli,2024-05-12,3,4.142857142857143
New York Old School Bagel &Deli,2024-05-15,9,4.428571428571429
New York Old School Bagel &Deli,2024-05-16,5,4.428571428571429
New York Old School Bagel &Deli,2024-05-21,5,4.571428571428571
New York Old School Bagel &Deli,2024-05-22,3,4.571428571428571
New York Old School Bagel &Deli,2024-05-23,4,4.428571428571429
New York Old School Bagel &Deli,2024-05-24,4,4.714285714285714
Nude Foods Market,2023-08-05,1,NA
Nude Foods Market,2023-08-14,5,NA
Nude Foods Market,2023-08-15,2,NA
Nude Foods Market,2023-08-16,5,NA
Nude Foods Market,2023-08-20,6,NA
Nude Foods Market,2023-08-22,2,NA
Nude Foods Market,2023-08-23,10,4.428571428571429
Nude Foods Market,2023-08-27,4,4.857142857142857
Nude Foods Market,2023-08-29,4,4.714285714285714
Nude Foods Market,2023-09-03,1,4.571428571428571
Nude Foods Market,2023-09-15,1,4
Nude Foods Market,2023-09-17,1,3.2857142857142856
Nude Foods Market,2023-09-20,2,3.2857142857142856
Nude Foods Market,2023-09-24,4,2.4285714285714284
Nude Foods Market,2023-09-25,2,2.142857142857143
Nude Foods Market,2023-10-01,7,2.5714285714285716
Nude Foods Market,2023-10-03,2,2.7142857142857144
Nude Foods Market,2023-10-08,9,3.857142857142857
Nude Foods Market,2023-10-09,4,4.285714285714286
Nude Foods Market,2023-10-10,3,4.428571428571429
Nude Foods Market,2023-10-15,2,4.142857142857143
Nude Foods Market,2023-10-18,4,4.428571428571429
Nude Foods Market,2023-10-21,8,4.571428571428571
Nude Foods Market,2023-10-22,8,5.428571428571429
Nude Foods Market,2023-10-29,8,5.285714285714286
Nude Foods Market,2023-11-05,2,5
Nude Foods Market,2023-11-06,2,4.857142857142857
Nude Foods Market,2023-11-07,5,5.285714285714286
Nude Foods Market,2023-11-22,3,5.142857142857143
Nude Foods Market,2023-11-27,7,5
Nude Foods Market,2023-12-04,7,4.857142857142857
Nude Foods Market,2023-12-07,1,3.857142857142857
Nude Foods Market,2023-12-10,9,4.857142857142857
Nude Foods Market,2023-12-17,10,6
Nude Foods Market,2023-12-21,1,5.428571428571429
Nude Foods Market,2023-12-23,18,7.571428571428571
Nude Foods Market,2023-12-27,8,7.714285714285714
Nude Foods Market,2023-12-31,1,6.857142857142857
Nude Foods Market,2024-01-10,7,7.714285714285714
Nude Foods Market,2024-01-15,8,7.571428571428571
Nude Foods Market,2024-01-21,9,7.428571428571429
Nude Foods Market,2024-01-26,4,7.857142857142857
Nude Foods Market,2024-01-28,6,6.142857142857143
Nude Foods Market,2024-01-29,1,5.142857142857143
Nude Foods Market,2024-02-04,1,5.142857142857143
Nude Foods Market,2024-02-11,3,4.571428571428571
Nude Foods Market,2024-02-17,1,3.5714285714285716
Nude Foods Market,2024-03-04,3,2.7142857142857144
Nude Foods Market,2024-03-31,20,5
Nude Foods Market,2024-04-04,7,5.142857142857143
Nude Foods Market,2024-04-11,6,5.857142857142857
Nude Foods Market,2024-04-12,9,7
Nude Foods Market,2024-04-18,3,7
Nude Foods Market,2024-04-25,17,9.285714285714286
Nude Foods Market,2024-04-27,8,10
Nude Foods Market,2024-04-28,5,7.857142857142857
Nude Foods Market,2024-05-09,9,8.142857142857142
Nude Foods Market,2024-05-16,2,7.571428571428571
Nude Foods Market,2024-05-17,13,8.142857142857142
Nude Foods Market,2024-05-18,2,8
Nude Foods Market,2024-05-23,19,8.285714285714286
OH MY SOUL,2024-02-11,8,NA
OH MY SOUL,2024-02-18,8,NA
OH MY SOUL,2024-02-25,4,NA
OH MY SOUL,2024-03-01,2,NA
OH MY SOUL,2024-03-02,1,NA
OH MY SOUL,2024-03-03,2,NA
OH MY SOUL,2024-03-09,3,4
OH MY SOUL,2024-03-10,6,3.7142857142857144
OH MY SOUL,2024-03-13,5,3.2857142857142856
OH MY SOUL,2024-03-14,5,3.4285714285714284
OH MY SOUL,2024-03-16,2,3.4285714285714284
OH MY SOUL,2024-03-17,4,3.857142857142857
OH MY SOUL,2024-03-20,1,3.7142857142857144
OH MY SOUL,2024-03-21,7,4.285714285714286
OH MY SOUL,2024-03-22,2,3.7142857142857144
OH MY SOUL,2024-03-23,5,3.7142857142857144
OH MY SOUL,2024-03-24,2,3.2857142857142856
OH MY SOUL,2024-03-26,1,3.142857142857143
OH MY SOUL,2024-03-27,1,2.7142857142857144
OH MY SOUL,2024-03-31,3,3
OH MY SOUL,2024-04-07,4,2.5714285714285716
OH MY SOUL,2024-04-11,1,2.4285714285714284
OH MY SOUL,2024-04-13,1,1.8571428571428572
OH MY SOUL,2024-04-14,4,2.142857142857143
OH MY SOUL,2024-04-16,1,2.142857142857143
OH MY SOUL,2024-04-18,2,2.2857142857142856
OH MY SOUL,2024-04-21,4,2.4285714285714284
OH MY SOUL,2024-04-28,3,2.2857142857142856
OH MY SOUL,2024-04-30,5,2.857142857142857
OH MY SOUL,2024-05-03,1,2.857142857142857
OH MY SOUL,2024-05-05,5,3
OH MY SOUL,2024-05-08,2,3.142857142857143
OH MY SOUL,2024-05-12,3,3.2857142857142856
OH MY SOUL,2024-05-17,1,2.857142857142857
OH MY SOUL,2024-05-23,1,2.5714285714285716
OZO Coffee East Pearl,2023-08-08,2,NA
OZO Coffee East Pearl,2023-08-11,2,NA
OZO Coffee East Pearl,2023-08-12,1,NA
OZO Coffee East Pearl,2023-08-25,1,NA
OZO Coffee East Pearl,2023-08-30,3,NA
OZO Coffee East Pearl,2023-09-01,1,NA
OZO Coffee East Pearl,2023-09-02,3,1.8571428571428572
OZO Coffee East Pearl,2023-09-05,1,1.7142857142857142
OZO Coffee East Pearl,2023-09-06,2,1.7142857142857142
OZO Coffee East Pearl,2023-09-08,3,2
OZO Coffee East Pearl,2023-09-09,2,2.142857142857143
OZO Coffee East Pearl,2023-09-12,1,1.8571428571428572
OZO Coffee East Pearl,2023-09-13,1,1.8571428571428572
OZO Coffee East Pearl,2023-09-14,2,1.7142857142857142
OZO Coffee East Pearl,2023-09-19,2,1.8571428571428572
OZO Coffee East Pearl,2023-09-20,2,1.8571428571428572
OZO Coffee East Pearl,2023-09-21,1,1.5714285714285714
OZO Coffee East Pearl,2023-09-22,1,1.4285714285714286
OZO Coffee East Pearl,2023-09-26,2,1.5714285714285714
OZO Coffee East Pearl,2023-09-27,2,1.7142857142857142
OZO Coffee East Pearl,2023-09-28,1,1.5714285714285714
OZO Coffee East Pearl,2023-10-03,4,1.8571428571428572
OZO Coffee East Pearl,2023-10-04,2,1.8571428571428572
OZO Coffee East Pearl,2023-10-05,1,1.8571428571428572
OZO Coffee East Pearl,2023-10-11,8,2.857142857142857
OZO Coffee East Pearl,2023-10-12,1,2.7142857142857144
OZO Coffee East Pearl,2023-10-13,1,2.5714285714285716
OZO Coffee East Pearl,2023-10-17,2,2.7142857142857144
OZO Coffee East Pearl,2023-10-19,2,2.4285714285714284
OZO Coffee East Pearl,2023-10-20,1,2.2857142857142856
OZO Coffee East Pearl,2023-10-21,1,2.2857142857142856
OZO Coffee East Pearl,2023-10-25,1,1.2857142857142858
OZO Coffee East Pearl,2023-10-27,2,1.4285714285714286
OZO Coffee East Pearl,2023-10-29,3,1.7142857142857142
OZO Coffee East Pearl,2023-10-30,3,1.8571428571428572
OZO Coffee East Pearl,2023-11-01,3,2
OZO Coffee East Pearl,2023-11-03,3,2.2857142857142856
OZO Coffee East Pearl,2023-11-07,2,2.4285714285714284
OZO Coffee East Pearl,2023-11-08,1,2.4285714285714284
OZO Coffee East Pearl,2023-11-09,1,2.2857142857142856
OZO Coffee East Pearl,2023-11-11,2,2.142857142857143
OZO Coffee East Pearl,2023-11-16,3,2.142857142857143
OZO Coffee East Pearl,2023-11-18,1,1.8571428571428572
OZO Coffee East Pearl,2023-11-21,2,1.7142857142857142
OZO Coffee East Pearl,2023-11-28,1,1.5714285714285714
OZO Coffee East Pearl,2023-11-30,1,1.5714285714285714
OZO Coffee East Pearl,2023-12-05,3,1.8571428571428572
OZO Coffee East Pearl,2023-12-06,3,2
OZO Coffee East Pearl,2023-12-08,1,1.7142857142857142
OZO Coffee East Pearl,2023-12-14,1,1.7142857142857142
OZO Coffee East Pearl,2023-12-15,2,1.7142857142857142
OZO Coffee East Pearl,2023-12-16,1,1.7142857142857142
OZO Coffee East Pearl,2023-12-17,2,1.8571428571428572
OZO Coffee East Pearl,2023-12-20,1,1.5714285714285714
OZO Coffee East Pearl,2023-12-22,2,1.4285714285714286
OZO Coffee East Pearl,2023-12-23,2,1.5714285714285714
OZO Coffee East Pearl,2023-12-28,1,1.5714285714285714
OZO Coffee East Pearl,2023-12-29,3,1.7142857142857142
OZO Coffee East Pearl,2023-12-30,2,1.8571428571428572
OZO Coffee East Pearl,2023-12-31,3,2
OZO Coffee East Pearl,2024-01-04,1,2
OZO Coffee East Pearl,2024-01-10,1,1.8571428571428572
OZO Coffee East Pearl,2024-01-12,2,1.8571428571428572
OZO Coffee East Pearl,2024-01-13,1,1.8571428571428572
OZO Coffee East Pearl,2024-01-15,2,1.7142857142857142
OZO Coffee East Pearl,2024-01-16,1,1.5714285714285714
OZO Coffee East Pearl,2024-01-17,2,1.4285714285714286
OZO Coffee East Pearl,2024-01-20,1,1.4285714285714286
OZO Coffee East Pearl,2024-01-22,1,1.4285714285714286
OZO Coffee East Pearl,2024-01-23,3,1.5714285714285714
OZO Coffee East Pearl,2024-01-25,3,1.8571428571428572
OZO Coffee East Pearl,2024-01-27,2,1.8571428571428572
OZO Coffee East Pearl,2024-02-02,1,1.8571428571428572
OZO Coffee East Pearl,2024-02-08,1,1.7142857142857142
OZO Coffee East Pearl,2024-02-09,3,2
OZO Coffee East Pearl,2024-02-10,2,2.142857142857143
OZO Coffee East Pearl,2024-02-11,1,1.8571428571428572
OZO Coffee East Pearl,2024-02-12,1,1.5714285714285714
OZO Coffee East Pearl,2024-02-13,2,1.5714285714285714
OZO Coffee East Pearl,2024-02-17,2,1.7142857142857142
OZO Coffee East Pearl,2024-02-18,1,1.7142857142857142
OZO Coffee East Pearl,2024-02-19,1,1.4285714285714286
OZO Coffee East Pearl,2024-02-21,1,1.2857142857142858
OZO Coffee East Pearl,2024-02-23,2,1.4285714285714286
OZO Coffee East Pearl,2024-02-28,1,1.4285714285714286
OZO Coffee East Pearl,2024-03-01,5,1.8571428571428572
OZO Coffee East Pearl,2024-03-06,1,1.7142857142857142
OZO Coffee East Pearl,2024-03-07,1,1.7142857142857142
OZO Coffee East Pearl,2024-03-08,2,1.8571428571428572
OZO Coffee East Pearl,2024-03-09,1,1.8571428571428572
OZO Coffee East Pearl,2024-03-10,5,2.2857142857142856
OZO Coffee East Pearl,2024-03-15,1,2.2857142857142856
OZO Coffee East Pearl,2024-03-20,1,1.7142857142857142
OZO Coffee East Pearl,2024-03-21,1,1.7142857142857142
OZO Coffee East Pearl,2024-03-24,2,1.8571428571428572
OZO Coffee East Pearl,2024-03-28,3,2
OZO Coffee East Pearl,2024-03-30,2,2.142857142857143
OZO Coffee East Pearl,2024-03-31,2,1.7142857142857142
OZO Coffee East Pearl,2024-04-01,3,2
OZO Coffee East Pearl,2024-04-04,3,2.2857142857142856
OZO Coffee East Pearl,2024-04-05,1,2.2857142857142856
OZO Coffee East Pearl,2024-04-09,2,2.2857142857142856
OZO Coffee East Pearl,2024-04-13,5,2.5714285714285716
OZO Coffee East Pearl,2024-04-14,1,2.4285714285714284
OZO Coffee East Pearl,2024-04-16,1,2.2857142857142856
OZO Coffee East Pearl,2024-04-17,2,2.142857142857143
OZO Coffee East Pearl,2024-04-21,5,2.4285714285714284
OZO Coffee East Pearl,2024-04-24,2,2.5714285714285716
OZO Coffee East Pearl,2024-04-25,3,2.7142857142857144
OZO Coffee East Pearl,2024-04-26,1,2.142857142857143
OZO Coffee East Pearl,2024-05-02,1,2.142857142857143
OZO Coffee East Pearl,2024-05-03,3,2.4285714285714284
OZO Coffee East Pearl,2024-05-04,1,2.2857142857142856
OZO Coffee East Pearl,2024-05-07,1,1.7142857142857142
OZO Coffee East Pearl,2024-05-08,1,1.5714285714285714
OZO Coffee East Pearl,2024-05-13,3,1.5714285714285714
OZO Coffee East Pearl,2024-05-15,1,1.5714285714285714
OZO Coffee East Pearl,2024-05-16,1,1.5714285714285714
OZO Coffee East Pearl,2024-05-17,3,1.5714285714285714
OZO Coffee East Pearl,2024-05-18,1,1.5714285714285714
OZO Coffee East Pearl,2024-05-19,2,1.7142857142857142
OZO Coffee East Pearl,2024-05-23,1,1.7142857142857142
OZO Coffee Roastery Cafe,2023-11-03,2,NA
OZO Coffee Roastery Cafe,2023-11-07,3,NA
OZO Coffee Roastery Cafe,2023-11-08,3,NA
OZO Coffee Roastery Cafe,2023-11-09,1,NA
OZO Coffee Roastery Cafe,2023-11-10,2,NA
OZO Coffee Roastery Cafe,2023-11-15,1,NA
OZO Coffee Roastery Cafe,2023-11-16,2,2
OZO Coffee Roastery Cafe,2023-11-17,1,1.8571428571428572
OZO Coffee Roastery Cafe,2023-11-27,2,1.7142857142857142
OZO Coffee Roastery Cafe,2023-11-28,1,1.4285714285714286
OZO Coffee Roastery Cafe,2023-11-30,2,1.5714285714285714
OZO Coffee Roastery Cafe,2023-12-05,1,1.4285714285714286
OZO Coffee Roastery Cafe,2023-12-06,2,1.5714285714285714
OZO Coffee Roastery Cafe,2023-12-07,2,1.5714285714285714
OZO Coffee Roastery Cafe,2023-12-11,2,1.7142857142857142
OZO Coffee Roastery Cafe,2023-12-12,1,1.5714285714285714
OZO Coffee Roastery Cafe,2023-12-13,3,1.8571428571428572
OZO Coffee Roastery Cafe,2023-12-18,2,1.8571428571428572
OZO Coffee Roastery Cafe,2023-12-19,1,1.8571428571428572
OZO Coffee Roastery Cafe,2024-01-03,1,1.7142857142857142
OZO Coffee Roastery Cafe,2024-01-04,3,1.8571428571428572
OZO Coffee Roastery Cafe,2024-01-08,1,1.7142857142857142
OZO Coffee Roastery Cafe,2024-01-09,2,1.8571428571428572
OZO Coffee Roastery Cafe,2024-01-10,2,1.7142857142857142
OZO Coffee Roastery Cafe,2024-01-17,2,1.7142857142857142
OZO Coffee Roastery Cafe,2024-01-23,2,1.8571428571428572
OZO Coffee Roastery Cafe,2024-01-29,2,2
OZO Coffee Roastery Cafe,2024-02-07,2,1.8571428571428572
OZO Coffee Roastery Cafe,2024-02-08,1,1.8571428571428572
OZO Coffee Roastery Cafe,2024-02-12,1,1.7142857142857142
OZO Coffee Roastery Cafe,2024-02-13,3,1.8571428571428572
OZO Coffee Roastery Cafe,2024-02-19,2,1.8571428571428572
OZO Coffee Roastery Cafe,2024-02-20,1,1.7142857142857142
OZO Coffee Roastery Cafe,2024-03-04,1,1.5714285714285714
OZO Coffee Roastery Cafe,2024-03-06,1,1.4285714285714286
OZO Coffee Roastery Cafe,2024-03-11,1,1.4285714285714286
OZO Coffee Roastery Cafe,2024-03-12,1,1.4285714285714286
OZO Coffee Roastery Cafe,2024-03-13,1,1.1428571428571428
OZO Coffee Roastery Cafe,2024-03-18,1,1
OZO Coffee Roastery Cafe,2024-03-19,3,1.2857142857142858
OZO Coffee Roastery Cafe,2024-03-26,1,1.2857142857142858
OZO Coffee Roastery Cafe,2024-03-27,1,1.2857142857142858
OZO Coffee Roastery Cafe,2024-03-28,1,1.2857142857142858
OZO Coffee Roastery Cafe,2024-03-29,1,1.2857142857142858
OZO Coffee Roastery Cafe,2024-04-03,1,1.2857142857142858
OZO Coffee Roastery Cafe,2024-04-09,1,1.2857142857142858
OZO Coffee Roastery Cafe,2024-04-10,1,1
OZO Coffee Roastery Cafe,2024-04-18,2,1.1428571428571428
OZO Coffee Roastery Cafe,2024-04-22,2,1.2857142857142858
OZO Coffee Roastery Cafe,2024-04-24,1,1.2857142857142858
OZO Coffee Roastery Cafe,2024-04-29,1,1.2857142857142858
OZO Coffee Roastery Cafe,2024-04-30,1,1.2857142857142858
OZO Coffee Roastery Cafe,2024-05-02,3,1.5714285714285714
OZO Coffee Roastery Cafe,2024-05-08,1,1.5714285714285714
OZO Coffee Roastery Cafe,2024-05-09,1,1.4285714285714286
OZO Coffee Roastery Cafe,2024-05-10,1,1.2857142857142858
OZO Coffee Roastery Cafe,2024-05-14,1,1.2857142857142858
OZO Coffee Roastery Cafe,2024-05-15,2,1.4285714285714286
OZO Coffee Roastery Cafe,2024-05-16,1,1.4285714285714286
OZO Coffee Roastery Cafe,2024-05-17,1,1.1428571428571428
OZO Coffee Roastery Cafe,2024-05-20,1,1.1428571428571428
OZO Coffee Roastery Cafe,2024-05-21,1,1.1428571428571428
Ooo So Ju’Cee LLC,2024-03-07,1,NA
Ooo So Ju’Cee LLC,2024-03-10,1,NA
Ooo So Ju’Cee LLC,2024-03-13,1,NA
Ooo So Ju’Cee LLC,2024-03-14,1,NA
Ooo So Ju’Cee LLC,2024-03-17,1,NA
Ooo So Ju’Cee LLC,2024-03-20,2,NA
Ooo So Ju’Cee LLC,2024-03-21,3,1.4285714285714286
Ooo So Ju’Cee LLC,2024-04-04,5,2
Ooo So Ju’Cee LLC,2024-04-05,1,2
Ooo So Ju’Cee LLC,2024-05-15,6,2.7142857142857144
Ooo So Ju’Cee LLC,2024-05-16,2,2.857142857142857
Opa Life Greek Cafe,2024-05-21,1,NA
Opa Life Greek Cafe,2024-05-22,3,NA
